"id","nama_produk","brand_produk","harga_retail","link_gambar","harga_original","diskon"
743,"New Balance 550 White Mauve (Women's)","New Balance",1100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMDQzOS8yMzhiMDdlZDNiNTgxMGI1MDU0YjNmZmQxNGU5ZDZhZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1999000.0,44.97
744,"Adidas Response Super 2.0 Core Black (Women's)","Adidas",600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1NDc1L2UwNmFkYzZkNmY5NzllNTZiZDRmZWEzNTUwM2Y5ZmI2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
745,"Adidas Alphatorsion 2.0 Chalk White (Women's)","Adidas",850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1MDg5L2VmMTljN2ZiMTk3ZDU5N2JjOWIzNjY5OTY4YmFjZGQ3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
746,"ON Running Cloud 6 Coast White Glacier (Women's)","ON Running",3270000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNzAwNS83ZDA5ODUwZjE5NmVmNWMwMzMzNzI1NDNjYzBiZjcyZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
747,"Nike Dunk High Blue Tint (Women's)","Nike",900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzgyNjU3L2ZmMWI5NzFkMDgzYWUzY2EyYmVmYzZiNmJjYWY5YzU3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
748,"New Balance 550 White Beige (Women's)","New Balance",1870000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMwOTk0LzliZDYwZTQ4YzU5YzJiNTllYTU1ZDUxMjFlMWVjOWU2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1999000.0,6.45
749,"On Running Cloudnova Form 2 Black Ivory (Women's)","ON Running",3190000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExOTY5NS8wZTBjZTM4NWU5MWI4NmNiNDcyYmM3YjFhOWI4ZWY3Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
750,"Nike Air Rift Healing Orange (Women's)","Nike",1900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTIyMS9kYmJmZDAxM2Q2ZTA2MzA4MDVkN2RlMDczMDg4Yzc1NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2145000.0,11.42
751,"Adidas SL 72 OG Blue Bird Off White (Women's)","Adidas",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyODAxOC8zZGE3NTU4NmRjMjEwMDRkMjk2M2YyNTRhYjI4NDU1ZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
752,"Air Jordan 1 Low Siren Red (Women's)","Air Jordan",1650000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE4Mzc3LzYxMWEyMTNhMDdhZWUyMTRlNjgwOTc5Nzg3ZWNiMGMzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
753,"Air Jordan 1 Retro High OG Satin Shadow (Women's)","Air Jordan",1290000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwOTkxNi80NDc1ZmQxZjNjODdhYTA1OTI0NjE0MGY0OWVhYTk5ZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
754,"Nike React Pegasus Trail 5 Cannon Mink Brown Orange Chalk Soft Pearl (Women's)","Nike",1800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMzMzMi9iMjFjY2RmNTE0YWQ1Zjk1ZTZhMjMxMzgyMmI1ODQ0MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
755,"Air Jordan 1 Mid Burgundy Dusty Pink (Women's)","Air Jordan",900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE3ODYzLzFlOWNlZGNhYTBjNmVmMzQ5N2I5M2ZiNWU0ODFlYTJmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
756,"Nike Air Zoom Pegasus 41 Guava Ice Malt Cave Stone (Women's)","Nike",1950000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NTQ4MS9hNjMyZmI2YjE1YmIwZGY2NTdmOTNlZDcwZmI4OTE1Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2392500.0,18.5
757,"Nike Rejuven8 Run OG Metallic Silver Voltage Green (Women's)","Nike",3000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MDYxOS9hMjMwNjE5MGM4MGI5MjA1NzhjMzU2NjZkODk3NGJjNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
758,"Nike Cortez TXT Midnight Navy (Women's)","Nike",1200000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNTc3MS9lODNmY2ExY2UyYTZlYjBkYjQ1ZjNkMzAyZjUyNGJhMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
759,"Adidas Handball Spezial Aurora Ivy Ash Green (Women's)","Adidas",2100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MDM2Ni9jOTY0OTIyYzNjZjA5NjVhMjM5ZjgxOWI1YzAyYzhhYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
760,"Adidas Samba Ruffle Stripes Pack Clear Sky (Women's)","Adidas",1900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTUwNy9kZWI5NTdlYmQ5MTk2NzI5OWJhNGFlZjFkMTliZDdjNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
761,"On Running Cloud 5 Waterproof Rose Fossil (Women's)","ON Running",2500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk2OTA4L2UwNmIyNjljMDk5MGMzOTE2ZTQ5YzkwMmVlMDYyODdmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2805000.0,10.87
762,"Nike Air Force 1 Shadow White Sundial (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYzMTgyL2M1YzhmYTQ2YmRiYjQ0OTY1ZmQ5ZDVhMmEyMzJhOTQzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
763,"Nike Shox Z White Varsity Red Dark Charcoal (Women's)","Nike",1450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDY3Ni83NjczODI4MTgwNTU2ZGQxMjZlNzQ5YWVkMzBmMDZlNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
764,"Nike Zoom Vomero 5 Light Bone Yellow (Women's)","Nike",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkwMDUyLzk2MjAzZWVmNjIzMjgwZDQyMzU1MjNmZjBiNTM3MGQxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
765,"Nike Air Force 1 Low Butterfly White (Women's)","Nike",1700000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MTk4NC84MTk2ZDE0OWMzODUzYmVkZjY4YTJjMTkzYTYxMGZiZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2145000.0,20.75
766,"Adidas Handball Spezial Semi Pink Spark Blue (Women's)","Adidas",1850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwODA0OC8zNGJjMzFlZGZlZmE5NmQ5MzU1ZmJlNjE3NDBkZjUzNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
767,"Nike Blazer Mid 77 Sunset Pulse (Women's)","Nike",1300000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE4Njc5L2IzM2Y1YWQ1MmRkODQwMDM4ZmFlMjEwZTcxNjZiZmM4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1650000.0,21.21
768,"New Balance 740 Silver White Orange (Women's)","New Balance",950000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1NTU4OC81MWI5NDg3ZGYzMTk0MDg2ZmRmMjA5OWVlMGUyZTBhZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
769,"Adidas Falcon Triple Blue (Women's)","Adidas",550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwODg0L2RjODRlYjM0MTExMjhmNjVjM2UwNGRjYjE3OTMwODBlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1650000.0,66.67
770,"Nike Cortez Sesame (Women's)","Nike",950000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg3MzU2L2RiMGE0NjFlZDhiODU0YzIxNmUxMTdiNWRmOWZiNmI2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
771,"Adidas Samba OG Aluminum Gum (Women's)","Adidas",1580000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzczNjE1LzBiOTI0YjQxMzU4MjVlYzRiYTY1NzMxNTI0MTlmNmRjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1650000.0,4.24
772,"Nike Air Force 1 Low Shadow Triple White (Women's)","Nike",980000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzUzMjcvZjc2YjNmOTk2YmY0NDc0NGVkMTc0MTQxMzNlNzQ1ZmIucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9fX0=",1980000.0,50.51
773,"Jordan 1 Mid SE Chenille Sky J Light Purple (Women's)","Air Jordan",2170000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkyMzU3L2Y4NjhkYWU1M2IxNzE4NGExZjc3OTkxNTE1YjMxNGZkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
774,"Nike Dunk Low Next Nature Light Smoke Grey Pink Rise (Women's)","Nike",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MzcwNC9hZDM5MDkxMjQyMGRjM2Y1ODZiZTdkZGFjMjM0NDhlZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1897500.0,34.12
775,"ASICS Gel-Kayano 14 Baked Pink Cream (Women's)","ASICS",3000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMzI3NC84ZGUxODQ3ZjU2NTQ4MDVmMDdjY2QwOGJhODJlZDFjMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
776,"Nike Cortez TXT Fir (Women's)","Nike",950000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcyMTY3LzM2YTUwZWMyMTQ3ODk2ZjY4YWFmZTUzMGM4ZTA2ZjZhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1485000.0,36.03
777,"Nike Court Vision Low White Adobe Red (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk2NTQ1LzQzYjdjYTAzMjJmNThhZDUzODM4YjRjZjkxMzY0MmI0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
778,"New Balance 327 Maroon (Women's)","New Balance",1360000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQxODI5L2Q2NTIzOWViNGE3NWRlNTE4NTI1Y2VhZDJkZGQzOTI1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1650000.0,17.58
779,"Nike Dunk Low SE Primal Black (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI4NTU3Lzc4N2VlYTY5ZTQyMjA1ZTg2MjFiZTc4ZTYzZWY5ZDg3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1549000.0,48.35
780,"On Running Cloudflow 5 AD IKON Obsidian Evergreen (Women's)","ON Running",2550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MDI0Ni9kZTlhYTRkMGU3OTdjOTc1Mzc1ZmE4YWVhMjIxMmQwOS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",3630000.0,29.75
781,"Nike Cortez 23 Premium Black Sail (Women's)","Nike",2550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1MTczLzg2YmNiOGY3YWRjYmY3M2JjYjRhN2EwYTA3ZjVhNzcyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
782,"Nike Court Vision Alta Pale Ivory Washed Coral (Women's)","Nike",1050000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTYwMS9hYTJkZmRkZjI0Y2VmMGMxZTgxMDlkNjA2OWVhYTJiYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1485000.0,29.29
783,"Nike Dunk Low SE 85 Neptune Green (Women's)","Nike",2150000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3OTE0LzAxZmY2NzdkZDU0MTNjODgyODlmNmVhZGFiYjQxYWJiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
784,"Nike Blazer Mid '77 Vintage Summit White Pink (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI2OTMxLzg4NTYyNWRlMDIwZWQ3NTk4ZDA4ZjA0MTQ5ZGVmNDgxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1650000.0,51.52
785,"Air Jordan 1 Mid Dutch Green (Women's)","Air Jordan",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIyMTc3L2ZhZTIyNTZjMTU3MDcwYmIwZjE1ZmRhMTVhZWNiMWUwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
786,"Air Jordan 1 Mid Shadow (Women's)","Air Jordan",1650000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMyNDkzLzBiYWYxM2EwNjYwN2EzYzk3YzYwNWUxZTQ5M2Y0MGE5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1980000.0,16.67
787,"Nike Air Force 1 Low Pegasus Pack Sail (Women's)","Nike",2350000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MjE0OC8xMTE0Mzc2YjQ2ZDc2NTMxYWU4NjU4ZWQyYjE2MDZiMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
788,"Air Jordan 1 High Zoom Air CMFT 2 University Blue Volt (Women's)","Air Jordan",750000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkyMjg5LzVhMjU1NTk4ZWMwMGZlMDJlMzQ2YjBmMzE1MWYyODY5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
789,"Air Jordan 1 Elevate Low French Blue (Women's)","Air Jordan",1300000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU5MTM4LzRmOGI4MTdlNGEyZGQ2NGJiMmIwZGNlZGRhNjY1NTZlLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2227500.0,41.64
790,"On Running Cloud 5 Black White (Women's)","ON Running",2000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY2MDAwL2YyYmYxNTVjODNjYjRhMGVmN2RlMDRkYTYwZTgwODBlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2310000.0,13.42
791,"Adidas Gazelle Indoor Shadow Fig (Women's)","Adidas",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNTU4My8wYjYwN2FlYWMyYmExNjI4MDU5NWMyYjAxMTAzODExMy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1980000.0,24.24
792,"Nike Dunk High Vintage Black (Women's)","Nike",2000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI4NjMyLzE0YTU0NGQyNmY0ZDVkOTBjNjAyMzI4ZmY4MTgyZWZhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
793,"Air Jordan 1 Mid Kentucky Blue (Women's)","Air Jordan",750000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI0NjQ4LzAyMmY1NTZjODE2YjI1MmEyZDdhNmIzZjk0NzhkYzg2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1897500.0,60.47
794,"Air Jordan 1 High OG Denim (Women's)","Air Jordan",4000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzMxNzI4LzFmY2YxOTRiMmJiZjljNmUyODlhZjkwOGFiYmEyNGQxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
795,"Nike Air Force 1 Low 07 PRM Safari Oil Green (Women's)","Nike",1120000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMDA5Mi9iYjYxZDllZmM3ZGRhYjk0OWQ3NTdmNTQxOWZhNDhjZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2145000.0,47.79
796,"Adidas Gazelle Lo Pro Clear Sky Gum (Women's)","Adidas",1200000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MTMxMC8xZGY5NWVhMTA4ZDk3ZjRmNzIzMTkxY2Y1MjNkYjNhMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
797,"Nike Vista Sport Black White (Women's)","Nike",570000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU4MTY5L2MzYzViMTVjMDUwZjA2YjIzNzZjODJlYzgxMDQ4MjdiLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",907500.0,37.19
798,"Nike Air Max 270 White Black (Women's)","Nike",990000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQ3NjcvYmE3NTA0MTctOGZjZS00ZDAxLTgyNWQtNTYxMjE4MmNkZmMyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2475000.0,60.0
799,"Air Jordan 5 Retro Dunk on Mars (Women's)","Air Jordan",1600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkyNjQxLzhiNDQ4OWRjYWNhOWNkOTlmMWIyZTNjYmZiOTQ1NmQ5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
800,"Nike Dunk Low Twist Panda (Women's)","Nike",1380000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU4OTI4LzU3ZjY1Y2U3NGZiYzAyZTNjNmZmNDc3ZjI5ZTIxM2M0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1549000.0,10.91
801,"Nike Air Force 1 Low '07 Suede Cacao Wow (Women's)","Nike",2860000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc5ODEzL2Q4NWJhN2U3Mjg0MjM3NjgzYTMxZjFiNTRjOTEzOGNhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
802,"Air Jordan 1 Retro High Satin Shattered Backboard (Women's)","Air Jordan",50000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExNTcvNmFiZGQ0YWU2YmJlN2UwMmZmMWViNWE2OTkxNjI1NzkucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9fX0=",NULL,NULL
803,"Nike Cortez Textile White Phantom Alabaster Deep Night (Women's)","Nike",1000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNzM5MS9mNzdkYThiMjJmODI0ZTkyNTViYzBjNzExYmFmN2YzNi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
